	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
1306	1500_mètres_nage_libre	Femme	50	1039.2		 États-Unis	 Houston	1971-08-28
1307	1500_mètres_nage_libre	Femme	50	1020.6	15.0	 Australie	 Sydney	1971-12-12
1308	1500_mètres_nage_libre	Femme	50	1016.9	17.0	 Australie	 Adélaïde	1973-02-11
1309	1500_mètres_nage_libre	Femme	50	1014.14		 États-Unis	 Louisville	1973-08-25
1310	1500_mètres_nage_libre	Femme	50	1009.9		 Australie	 Sydney	1973-12-09
1311	1500_mètres_nage_libre	Femme	50	1008.2		 Australie	 Sydney	1974-01-09
1312	1500_mètres_nage_libre	Femme	50	1003.4		 Australie	 Sydney	1974-07-13
1313	1500_mètres_nage_libre	Femme	50	999.28		 Australie	 Los Angeles	1974-08-03
1314	1500_mètres_nage_libre	Femme	50	993.94		 Australie	 Concord	1974-08-25
1315	1500_mètres_nage_libre	Femme	50	984.6		 États-Unis	 Mission Viejo	1977-08-21
1316	1500_mètres_nage_libre	Femme	50	974.93	16.0	 Australie	 Brisbane	1978-02-08
1317	1500_mètres_nage_libre	Femme	50	966.63	17.0	 Australie	 Perth	1979-02-25
1318	1500_mètres_nage_libre	Femme	50	964.49	17.0	 États-Unis	 Fort Lauderdale	1979-08-19
1319	1500_mètres_nage_libre	Femme	50	960.73	16.0	 États-Unis	 Clovis	1987-07-31
1320	1500_mètres_nage_libre	Femme	50	952.1	17.0	 États-Unis	 Orlando	1988-03-26
1321	1500_mètres_nage_libre	Femme	50	942.54	19.0	 États-Unis	 Mission Viejo	2007-06-17
1322	1500_mètres_nage_libre	Femme	50	936.53	16.0	 États-Unis	 Barcelone	2013-07-30
1323	1500_mètres_nage_libre	Femme	50	934.23	17.0	 États-Unis	 Conroe	2014-06-19
1324	1500_mètres_nage_libre	Femme	50	928.36	17.0	 États-Unis	 Gold Coast	2014-08-24
1325	1500_mètres_nage_libre	Femme	50	927.71	18.0	 États-Unis	 Kazan	2015-08-03
1326	1500_mètres_nage_libre	Femme	50	925.48	18.0	 États-Unis	 Kazan	2015-08-03
1327	1500_mètres_nage_libre	Femme	50	920.48	21.0	 États-Unis	 Indianapolis	2018-05-16
1328	1500_mètres_nage_libre	Femme	25	943.31	19.0	 Allemagne de l'Est	 Gainesville	1982-01-10
1329	1500_mètres_nage_libre	Femme	25	942.39	18.0	 France	 La Roche-sur-Yon	2004-11-20
1330	1500_mètres_nage_libre	Femme	25	932.9	19.0	 États-Unis	 Essen	2007-10-12
1331	1500_mètres_nage_libre	Femme	25	928.65	21.0	 Danemark	 Birkerod	2009-11-29
1332	1500_mètres_nage_libre	Femme	25	926.95	23.0	 Espagne	 Castellón	2013-11-29
1333	1500_mètres_nage_libre	Femme	25	922.68	26.0	 Nouvelle-Zélande	 Wellington	2014-08-09
1334	1500_mètres_nage_libre	Femme	25	919.71	24.0	 Espagne	 Sabadell	2014-12-12
1335	50_mètres_dos	Femme	50	29.12	22.0	 Allemagne de l'Est	 Séoul	1988-09-22
1336	50_mètres_dos	Femme	50	29.05	17.0	 Chine	 Tokyo	1989-08-18
1337	50_mètres_dos	Femme	50	29.0	23.0	 Allemagne	 Monaco	1997-05-27
1338	50_mètres_dos	Femme	50	28.9	25.0	 Allemagne	 Monaco	1999-06-12
1339	50_mètres_dos	Femme	50	28.78	25.0	 Allemagne	 Monaco	1999-06-12
1340	50_mètres_dos	Femme	50	28.71	25.0	 Allemagne	 Istanbul	1999-08-01
1341	50_mètres_dos	Femme	50	28.69	23.0	 Espagne	 Madrid	2000-04-08
1342	50_mètres_dos	Femme	50	28.67	21.0	 Japon	 Tokyo	2000-04-18
1343	50_mètres_dos	Femme	50	28.25	26.0	 Allemagne	 Berlin	2000-06-16
1344	50_mètres_dos	Femme	50	28.19	23.0	 Allemagne	 Berlin	2005-05-25
1345	50_mètres_dos	Femme	50	28.16	22.0	 États-Unis	 Melbourne	2007-03-28
1346	50_mètres_dos	Femme	50	28.16	22.0	 États-Unis	 Melbourne	2007-03-29
1347	50_mètres_dos	Femme	50	28.09	22.0	 Chine	 Hyderabad	2007-10-19
1348	50_mètres_dos	Femme	50	28.0	22.0	 États-Unis	 Austin	2008-03-07
1349	50_mètres_dos	Femme	50	27.95	16.0	 Australie	 Sydney	2008-03-22
1350	50_mètres_dos	Femme	50	27.67	24.0	 Australie	 Sydney	2008-03-23
1351	50_mètres_dos	Femme	50	27.67	19.0	 Chine	 Shaoxing	2009-04-09
1352	50_mètres_dos	Femme	50	27.48	19.0	 Russie	 Moscou	2009-04-28
1353	50_mètres_dos	Femme	50	27.47	19.0	 Russie	 Moscou	2009-04-28
1354	50_mètres_dos	Femme	50	27.56	19.0	 Russie	 Monaco	2009-01-01
1355	50_mètres_dos	Femme	50	27.61	19.0	 Allemagne	 Berlin	2009-06-26
1356	50_mètres_dos	Femme	50	27.39	25.0	 Allemagne	 Rome	2009-07-29
1357	50_mètres_dos	Femme	50	27.38	19.0	 Russie	 Rome	2009-07-29
1358	50_mètres_dos	Femme	50	27.06	18.0	 Chine	 Rome	2009-07-30
1359	50_mètres_dos	Femme	50	26.98	22.0	 Chine	 Jakarta	2018-08-21
1360	50_mètres_dos	Femme	25	28.33		 Allemagne	 Sheffield	1993-02-16
1361	50_mètres_dos	Femme	25	28.26		 Allemagne	 Gateshead	1993-11-13
1362	50_mètres_dos	Femme	25	27.93		 États-Unis	 Sabadell	1993-12-28
1363	50_mètres_dos	Femme	25	27.64		 Chine	 Gênes	1994-03-12
1364	50_mètres_dos	Femme	25	27.62		 Chine	 Malmö	1994-03-15
1365	50_mètres_dos	Femme	25	27.27	24.0	 Allemagne	 Sheffield	1998-12-13
1366	50_mètres_dos	Femme	25	27.25	20.0	 États-Unis	 Indianapolis	2000-03-17
1367	50_mètres_dos	Femme	25	26.83	16.0	 Chine	 Shanghai	2001-12-02
1368	50_mètres_dos	Femme	25	26.5	21.0	 Croatie	 Debrecen	2007-12-15
1369	50_mètres_dos	Femme	25	26.37	22.0	 Croatie	 Manchester	2008-04-13
1370	50_mètres_dos	Femme	25	26.23	22.0	 Croatie	 Rijeka	2008-12-13
1371	50_mètres_dos	Femme	25	26.17	23.0	 Australie	 Moscou	2009-11-06
1372	50_mètres_dos	Femme	25	26.08	19.0	 Chine	 Stockholm	2009-11-10
1373	50_mètres_dos	Femme	25	25.82	19.0	 Chine	 Stockholm	2009-11-10
1374	50_mètres_dos	Femme	25	25.7	23.0	 Croatie	 Istanbul	2009-12-12
1375	50_mètres_dos	Femme	25	25.67	23.0	 Brésil	 Doha	2014-12-07
1376	50_mètres_brasse	Femme	50	31.58	23.0	 Allemagne de l'Est	 Séoul	1988-09-23
1377	50_mètres_brasse	Femme	50	30.95	24.0	 Afrique du Sud	 New York	1998-07-26
1378	50_mètres_brasse	Femme	50	30.83	25.0	 Afrique du Sud	 Sydney	1999-08-28
1379	50_mètres_brasse	Femme	50	30.57	26.0	 Royaume-Uni	 Manchester	2002-07-30
1380	50_mètres_brasse	Femme	50	30.45	23.0	 Australie	 Montréal	2005-07-31
1381	50_mètres_brasse	Femme	50	30.31	24.0	 Australie	 Melbourne	2006-01-30
1382	50_mètres_brasse	Femme	50	30.23	17.0	 Russie	 Moscou	2009-04-28
1383	50_mètres_brasse	Femme	50	30.05	17.0	 Russie	 Moscou	2009-04-28
1384	50_mètres_brasse	Femme	50	30.23	16.0	 Canada	 Montréal	2009-07-08
1385	50_mètres_brasse	Femme	50	30.09	17.0	 Russie	 Rome	2009-08-02
1386	50_mètres_brasse	Femme	50	29.95	22.0	 États-Unis	 Federal Way	2009-08-06
1387	50_mètres_brasse	Femme	50	29.8	22.0	 États-Unis	 Federal Way	2009-08-07
1388	50_mètres_brasse	Femme	50	29.78	21.0	 Russie	 Barcelone	2013-08-03
1389	50_mètres_brasse	Femme	50	29.48	16.0	 Lituanie	 Barcelone	2013-08-03
1390	50_mètres_brasse	Femme	50	29.4	20.0	 États-Unis	 Budapest	2017-07-30
1391	50_mètres_brasse	Femme	25	31.22		 Allemagne	 Paris	1992-02-07
1392	50_mètres_brasse	Femme	25	31.19	18.0	 Suède	 Espoo	1992-11-21
1393	50_mètres_brasse	Femme	25	31.11		 Chine	 Hong Kong	1996-01-07
1394	50_mètres_brasse	Femme	25	30.98		 Chine	 Beijing	1996-01-11
1395	50_mètres_brasse	Femme	25	30.88		 Chine	 Glasgow	1997-01-29
1396	50_mètres_brasse	Femme	25	30.77		 Chine	 Gelsenkirchen	1997-02-02
1397	50_mètres_brasse	Femme	25	30.6	24.0	 Afrique du Sud	 Durban	1999-09-26
1398	50_mètres_brasse	Femme	25	30.56	17.0	 Chine	 Shanghai	2001-12-03
1399	50_mètres_brasse	Femme	25	30.56		 Chine	 Shanghai	2001-12-03
1400	50_mètres_brasse	Femme	25	30.56	21.0	 Suède	 Anvers	2001-12-13
1401	50_mètres_brasse	Femme	25	30.53	26.0	 Royaume-Uni	 Durban	2002-01-04
1402	50_mètres_brasse	Femme	25	30.51	26.0	 Royaume-Uni	 Imperia	2002-01-16
1403	50_mètres_brasse	Femme	25	30.47	18.0	 Chine	 Paris	2002-01-19
1404	50_mètres_brasse	Femme	25	30.43	22.0	 Suède	 Stockholm	2002-01-23
1405	50_mètres_brasse	Femme	25	30.31	26.0	 Royaume-Uni	 Berlin	2002-01-27
1406	50_mètres_brasse	Femme	25	30.24	22.0	 Suède		2002-03-14
1407	50_mètres_brasse	Femme	25	29.96	22.0	 Suède	 Moscou	2002-04-04
1408	50_mètres_brasse	Femme	25	29.96	22.0	 Australie	 Brisbane	2004-09-25
1409	50_mètres_brasse	Femme	25	29.9	22.0	 Australie	 Brisbane	2004-09-26
1410	50_mètres_brasse	Femme	25	29.58	21.0	 États-Unis	 Manchester	2008-04-10
1411	50_mètres_brasse	Femme	25	29.45	22.0	 États-Unis	 Durban	2009-10-17
1412	50_mètres_brasse	Femme	25	29.36	22.0	 États-Unis	 Moscou	2009-11-07
1413	50_mètres_brasse	Femme	25	28.96	22.0	 États-Unis	 Stockholm	2009-11-11
1414	50_mètres_brasse	Femme	25	28.8	22.0	 États-Unis	 Berlin	2009-11-15
1415	50_mètres_brasse	Femme	25	28.71	21.0	 Russie	 Tokyo	2013-11-10
1416	100_mètres_brasse	Femme	50	80.3		 Allemagne de l'Est	 Berlin-Est	1958-07-20
1417	100_mètres_brasse	Femme	50	79.6		 Allemagne de l'Est	 Leipzig	1958-09-12
1418	100_mètres_brasse	Femme	50	79.1		 Allemagne de l'Ouest	 Zurich	1960-03-12
1419	100_mètres_brasse	Femme	50	79.0		 Allemagne de l'Est	 Leipzig	1960-07-14
1420	100_mètres_brasse	Femme	50	78.2		 Allemagne de l'Est	 Rostock	1961-07-01
1421	100_mètres_brasse	Femme	50	77.9		 États-Unis	 Los Angeles	1964-07-11
1422	100_mètres_brasse	Femme	50	77.2		 Union soviétique	 Moscou	1964-09-03
1423	100_mètres_brasse	Femme	50	76.5		 Union soviétique	 Tachkent	1965-05-11
1424	100_mètres_brasse	Femme	50	75.7		 Union soviétique	 Leningrad	1966-07-17
1425	100_mètres_brasse	Femme	50	75.6		 États-Unis	 Fort Lauderdale	1966-12-28
1426	100_mètres_brasse	Femme	50	75.6		 États-Unis	 Santa Clara	1967-07-07
1427	100_mètres_brasse	Femme	50	74.8		 États-Unis	 Winnipeg	1967-07-31
1428	100_mètres_brasse	Femme	50	74.6		 États-Unis	 Philadelphie	1967-08-19
1429	100_mètres_brasse	Femme	50	74.2		 États-Unis	 Los Angeles	1968-08-25
1430	100_mètres_brasse	Femme	50	73.58		 États-Unis	 Munich	1972-09-02
1431	100_mètres_brasse	Femme	50	72.91		 Allemagne de l'Est	 Vienne	1974-08-22
1432	100_mètres_brasse	Femme	50	72.55		 Allemagne de l'Ouest	 Vienne	1974-08-23
1433	100_mètres_brasse	Femme	50	72.28	19.0	 Allemagne de l'Est	 Concord	1974-09-01
1434	100_mètres_brasse	Femme	50	71.93	14.0	 Allemagne de l'Est	 Berlin-Est	1976-06-02
1435	100_mètres_brasse	Femme	50	71.11	19.0	 Allemagne de l'Est	 Montréal	1976-07-22
1436	100_mètres_brasse	Femme	50	70.86	19.0	 Allemagne de l'Est	 Montréal	1976-07-22
1437	100_mètres_brasse	Femme	50	70.31	14.0	 Union soviétique	 Berlin-Ouest	1978-08-22
1438	100_mètres_brasse	Femme	50	70.2	16.0	 Allemagne de l'Est	 Magdeburg	1980-05-26
1439	100_mètres_brasse	Femme	50	70.11	16.0	 Allemagne de l'Est	 Moscou	1980-07-24
1440	100_mètres_brasse	Femme	50	69.52	17.0	 Allemagne de l'Est	Gera	1981-04-09
1441	100_mètres_brasse	Femme	50	67.46	22.0	 Afrique du Sud	 Durban	1996-03-04
1442	100_mètres_brasse	Femme	50	67.02	22.0	 Afrique du Sud	 Atlanta	1996-07-21
1443	100_mètres_brasse	Femme	50	66.99	25.0	 Afrique du Sud	 Los Angeles	1999-07-18
1444	100_mètres_brasse	Femme	50	66.95	25.0	 Afrique du Sud	 Los Angeles	1999-07-18
1445	100_mètres_brasse	Femme	50	66.52	25.0	 Afrique du Sud	 Sydney	1999-08-23
1446	100_mètres_brasse	Femme	50	66.37	18.0	 Australie	 Barcelone	2003-07-21
1447	100_mètres_brasse	Femme	50	66.2	18.0	 États-Unis	 Montréal	2005-07-25
1448	100_mètres_brasse	Femme	50	65.71	21.0	 Australie	 Melbourne	2006-02-03
1449	100_mètres_brasse	Femme	50	65.09	21.0	 Australie	 Melbourne	2006-03-20
1450	100_mètres_brasse	Femme	50	64.84	22.0	 États-Unis	 Rome	2009-07-27
1451	100_mètres_brasse	Femme	50	64.45	22.0	 États-Unis	 Federal Way	2009-08-07
1452	100_mètres_brasse	Femme	50	64.35	16.0	 Lituanie	 Barcelone	2013-07-29
1453	100_mètres_brasse	Femme	50	64.13	20.0	 États-Unis	 Budapest	2017-07-25
1454	100_mètres_brasse	Femme	25	71.01		 Allemagne de l'Est	 Brême	1976-03-06
1455	100_mètres_brasse	Femme	25	67.47		 États-Unis		1981-01-01
1456	100_mètres_brasse	Femme	25	65.7	23.0	 Australie	 Rio de Janeiro	1995-12-01
1457	100_mètres_brasse	Femme	25	65.57	25.0	 Afrique du Sud	 Johannesburg	1999-09-05
1458	100_mètres_brasse	Femme	25	65.4	25.0	 Afrique du Sud	 Durban	1999-09-26
1459	100_mètres_brasse	Femme	25	65.38	22.0	 Suède	 Moscou	2002-04-06
1460	100_mètres_brasse	Femme	25	65.29	23.0	 Suède	 Stockholm	2003-03-15
1461	100_mètres_brasse	Femme	25	65.11	23.0	 Suède	 Stockholm	2003-03-16
1462	100_mètres_brasse	Femme	25	65.09	18.0	 Australie	 Melbourne	2003-11-28
1463	100_mètres_brasse	Femme	25	64.79	22.0	 États-Unis	 College Station	2004-03-19
1464	100_mètres_brasse	Femme	25	64.12	21.0	 Australie	 Hobart	2006-08-27
1465	100_mètres_brasse	Femme	25	63.86	21.0	 Australie	 Hobart	2006-08-28
1466	100_mètres_brasse	Femme	25	63.72	23.0	 Australie	 Canberra	2008-04-25
1467	100_mètres_brasse	Femme	25	63.0	24.0	 Australie	 Berlin	2009-11-14
1468	100_mètres_brasse	Femme	25	62.7	22.0	 États-Unis	 Manchester	2009-12-19
1469	100_mètres_brasse	Femme	25	62.36	16.0	 Lituanie	 Moscou	2013-10-12
1470	100_mètres_brasse	Femme	25	62.36	26.0	 Jamaïque	 Doha	2014-12-06
1471	200_mètres_brasse	Femme	50	166.4		 Pays-Bas	 Naarden	1956-11-13
1472	200_mètres_brasse	Femme	50	172.5		 Pays-Bas	 Blackpool	1957-05-18
1473	200_mètres_brasse	Femme	50	171.9		 Pays-Bas	 Rhenen	1957-08-03
1474	200_mètres_brasse	Femme	50	171.3		 Pays-Bas	 Rhenen	1957-08-04
1475	200_mètres_brasse	Femme	50	170.3		 Royaume-Uni	 Waalwijk	1959-07-25
1476	200_mètres_brasse	Femme	50	170.2		 Allemagne de l'Ouest	 Aix-la-Chapelle	1960-06-06
1477	200_mètres_brasse	Femme	50	169.5		 Royaume-Uni	 Rome	1960-08-27
1478	200_mètres_brasse	Femme	50	168.0		 Allemagne de l'Est	 Budapest	1961-08-05
1479	200_mètres_brasse	Femme	50	167.7		 Union soviétique	 Blackpool	1964-04-11
1480	200_mètres_brasse	Femme	50	165.4		 Union soviétique	 Berlin	1964-05-17
1481	200_mètres_brasse	Femme	50	165.3		 Union soviétique	 Groningen	1964-09-12
1482	200_mètres_brasse	Femme	50	160.8		 Union soviétique	 Utrecht	1966-08-22
1483	200_mètres_brasse	Femme	50	160.5		 États-Unis	 Santa Clara	1967-09-09
1484	200_mètres_brasse	Femme	50	159.5		 États-Unis	 Philadelphie	1967-08-20
1485	200_mètres_brasse	Femme	50	158.5		 États-Unis	 Los Angeles	1968-08-26
1486	200_mètres_brasse	Femme	50	157.89		 Allemagne de l'Est	 Rostock	1974-07-06
1487	200_mètres_brasse	Femme	50	157.44		 Allemagne de l'Est	 Vienne	1974-08-19
1488	200_mètres_brasse	Femme	50	154.99		 Allemagne de l'Est	 Vienne	1974-08-19
1489	200_mètres_brasse	Femme	50	153.35		 Union soviétique	 Montréal	1976-07-21
1490	200_mètres_brasse	Femme	50	153.32		 Union soviétique	 Leningrad	1978-04-07
1491	200_mètres_brasse	Femme	50	153.11		 Union soviétique	 Berlin-Ouest	1978-08-24
1492	200_mètres_brasse	Femme	50	151.42		 Union soviétique	 Berlin-Ouest	1978-08-24
1493	200_mètres_brasse	Femme	50	151.09		 Union soviétique	 Minsk	1979-03-30
1494	200_mètres_brasse	Femme	50	148.36		 Union soviétique	 Potsdam	1979-04-06
1495	200_mètres_brasse	Femme	50	148.33	20.0	 Allemagne de l'Est	 Leipzig	1985-06-05
1496	200_mètres_brasse	Femme	50	148.2	17.0	 Allemagne de l'Est	 Leningrad	1986-03-01
1497	200_mètres_brasse	Femme	50	147.4	21.0	 Allemagne de l'Est	 Madrid	1986-08-18
1498	200_mètres_brasse	Femme	50	147.27		 Canada	 Montréal	1988-05-28
1499	200_mètres_brasse	Femme	50	146.71	23.0	 Allemagne de l'Est	 Séoul	1988-09-21
1500	200_mètres_brasse	Femme	50	145.92	16.0	 États-Unis	 Indianapolis	1992-03-02
1501	200_mètres_brasse	Femme	50	145.35	16.0	 États-Unis	 Indianapolis	1992-03-02
1502	200_mètres_brasse	Femme	50	144.76	16.0	 Australie	 Brisbane	1994-03-16
1503	200_mètres_brasse	Femme	50	144.69	25.0	 Afrique du Sud	 Los Angeles	1999-07-17
1504	200_mètres_brasse	Femme	50	144.51	25.0	 Afrique du Sud	 Los Angeles	1999-07-17
1505	200_mètres_brasse	Femme	50	144.42	25.0	 Afrique du Sud	 Sydney	1999-08-26
1506	200_mètres_brasse	Femme	50	143.64	25.0	 Afrique du Sud	 Sydney	1999-08-27
1507	200_mètres_brasse	Femme	50	143.02	16.0	 Chine	 Hangzhou	2001-04-16
1508	200_mètres_brasse	Femme	50	143.02	22.0	 États-Unis	 Barcelone	2003-07-25
1509	200_mètres_brasse	Femme	50	142.96	19.0	 Australie	 Brisbane	2004-07-10
1510	200_mètres_brasse	Femme	50	142.44	23.0	 États-Unis	 Long Beach	2004-07-12
1511	200_mètres_brasse	Femme	50	141.72	20.0	 Australie	 Montréal	2005-07-29
1512	200_mètres_brasse	Femme	50	141.54	21.0	 Australie	 Melbourne	2006-02-01
1513	200_mètres_brasse	Femme	50	140.22	21.0	 États-Unis	 Pékin	2008-08-15
1514	200_mètres_brasse	Femme	50	140.12	25.0	 Canada	 Rome	2009-07-30
1515	200_mètres_brasse	Femme	50	140.0	25.0	 États-Unis	 Londres	2012-08-01
1516	200_mètres_brasse	Femme	50	139.59	25.0	 États-Unis	 Londres	2012-08-02
1517	200_mètres_brasse	Femme	50	139.11	24.0	 Danemark	 Barcelone	2013-08-01
1518	200_mètres_brasse	Femme	25	152.42		 Allemagne de l'Est	 Rostock	1976-02-21
1519	200_mètres_brasse	Femme	25	147.32	18.0	 États-Unis	 Boulogne-Billancourt	1981-01-01
1520	200_mètres_brasse	Femme	25	146.17		 Allemagne de l'Est		1982-01-01
1521	200_mètres_brasse	Femme	25	142.89		 Chine		1993-01-01
1522	200_mètres_brasse	Femme	25	141.99		 Chine		1993-01-01
1523	200_mètres_brasse	Femme	25	140.85	23.0	 Australie		1995-01-01
1524	200_mètres_brasse	Femme	25	140.22	15.0	 Japon	 Hong Kong	1999-04-02
1525	200_mètres_brasse	Femme	25	139.25	16.0	 Chine	 Paris	2001-01-01
1526	200_mètres_brasse	Femme	25	138.86	17.0	 Chine	 Shanghai	2002-12-02
1527	200_mètres_brasse	Femme	25	137.75	18.0	 Australie	 Melbourne	2003-01-01
1528	200_mètres_brasse	Femme	25	137.5	25.0	 Canada	 Toronto	2009-03-14
1529	200_mètres_brasse	Femme	25	136.83	26.0	 Canada	 Leeds	2009-08-07
1530	200_mètres_brasse	Femme	25	135.42	24.0	 Australie	 Berlin	2009-11-15
1531	200_mètres_brasse	Femme	25	134.57	22.0	 États-Unis	 Manchester	2009-12-18
1532	200_mètres_brasse	Femme	25	134.39	21.0	 Russie	 Herning	2013-12-13
1533	50_mètres_papillon	Femme	50	27.54	20.0	 France	 Séoul	1988-09-23
1534	50_mètres_papillon	Femme	50	27.3	20.0	 Chine	 Perth	1991-01-06
1535	50_mètres_papillon	Femme	50	27.3	29.0	 États-Unis	 Indianapolis	1996-03-09
1536	50_mètres_papillon	Femme	50	26.55	23.0	 États-Unis	 Phoenix	1996-05-17
1537	50_mètres_papillon	Femme	50	26.54	26.0	 Pays-Bas	 Amersfoort	1999-06-18
1538	50_mètres_papillon	Femme	50	26.39	19.0	 Suède	 Jönköping	1999-07-15
1539	50_mètres_papillon	Femme	50	26.29	19.0	 Suède	 Istanbul	1999-07-27
1540	50_mètres_papillon	Femme	50	25.83	27.0	 Pays-Bas	 Monaco	2000-05-20
1541	50_mètres_papillon	Femme	50	25.64	27.0	 Pays-Bas	 Sheffield	2000-05-26
1542	50_mètres_papillon	Femme	50	25.57	22.0	 Suède	 Berlin	2002-07-30
1543	50_mètres_papillon	Femme	50	25.46	30.0	 Suède	 Barcelone	2007-06-13
1544	50_mètres_papillon	Femme	50	25.44	32.0	 Suède	 Sydney	2009-03-16
1545	50_mètres_papillon	Femme	50	25.33	30.0	 Pays-Bas	 Amsterdam	2009-04-19
1546	50_mètres_papillon	Femme	50	25.28	30.0	 Pays-Bas	 Rome	2009-07-31
1547	50_mètres_papillon	Femme	50	25.07	32.0	 Suède	 Rome	2009-07-31
1548	50_mètres_papillon	Femme	50	24.43	20.0	 Suède	 Borås	2014-07-05
1549	50_mètres_papillon	Femme	25	26.93	17.0	 Australie	 Canberra	1993-07-22
1550	50_mètres_papillon	Femme	25	26.73	24.0	 États-Unis	 Espoo	1995-02-01
1551	50_mètres_papillon	Femme	25	26.56	19.0	 Australie	 Sheffield	1995-02-12
1552	50_mètres_papillon	Femme	25	26.55	18.0	 États-Unis	 Göteborg	1997-04-19
1553	50_mètres_papillon	Femme	25	26.48	24.0	 États-Unis	 Göteborg	1997-11-30
1554	50_mètres_papillon	Femme	25	26.05	25.0	 États-Unis	 College Park	1998-12-02
1555	50_mètres_papillon	Femme	25	26.0	26.0	 États-Unis	 College Park	1999-11-18
1556	50_mètres_papillon	Femme	25	25.64	19.0	 Suède	 Lisbonne	1999-12-10
1557	50_mètres_papillon	Femme	25	25.6	20.0	 Suède	 Valence	2000-12-15
1558	50_mètres_papillon	Femme	25	25.36	21.0	 Suède	 Stockholm	2001-01-25
1559	50_mètres_papillon	Femme	25	25.33	25.0	 Suède	 Göteborg	2005-03-12
1560	50_mètres_papillon	Femme	25	25.32	23.0	 Australie	 Manchester	2008-04-11
1561	50_mètres_papillon	Femme	25	25.31	31.0	 Suède	 Stockholm	2008-11-12
1562	50_mètres_papillon	Femme	25	24.99	22.0	 Australie	 Berlin	2008-11-16
1563	50_mètres_papillon	Femme	25	24.75	32.0	 Suède	 Durban	2009-10-17
1564	50_mètres_papillon	Femme	25	24.46	32.0	 Suède	 Stockholm	2009-11-11
1565	50_mètres_papillon	Femme	25	24.38	32.0	 Suède	 Singapour	2009-11-22
1566	100_mètres_papillon	Femme	50	76.6		 Allemagne de l'Est	 Turin	1954-08-31
1567	100_mètres_papillon	Femme	50	74.0		 États-Unis	 Richmond	1954-09-04
1568	100_mètres_papillon	Femme	50	73.8		 Pays-Bas	 Alkmaar	1955-04-16
1569	100_mètres_papillon	Femme	50	73.7		 Pays-Bas	 Naarden	1955-06-14
1570	100_mètres_papillon	Femme	50	73.2		 Pays-Bas	Alger	1955-08-28
1571	100_mètres_papillon	Femme	50	73.1		 Pays-Bas	 Vlaardingen	1955-09-21
1572	100_mètres_papillon	Femme	50	71.9		 Pays-Bas	 Velsen	1956-02-05
1573	100_mètres_papillon	Femme	50	71.8		 États-Unis	 Tyler	1956-07-07
1574	100_mètres_papillon	Femme	50	70.5		 Pays-Bas	 Hilversum	1956-11-12
1575	100_mètres_papillon	Femme	50	70.5		 Pays-Bas	 Rhenes	1957-08-04
1576	100_mètres_papillon	Femme	50	69.6		 États-Unis	 Los Angeles	1958-06-28
1577	100_mètres_papillon	Femme	50	69.1		 États-Unis	 Chicago	1959-09-02
1578	100_mètres_papillon	Femme	50	68.9		 Australie	 Tokyo	1961-04-02
1579	100_mètres_papillon	Femme	50	68.8		 Canada	 Philadelphie	1961-08-12
1580	100_mètres_papillon	Femme	50	68.2		 États-Unis	 Philadelphie	1961-08-12
1581	100_mètres_papillon	Femme	50	67.8		 États-Unis	 Philadelphie	1962-08-02
1582	100_mètres_papillon	Femme	50	67.3		 Canada	 Vancouver	1962-07-28
1583	100_mètres_papillon	Femme	50	66.5		 États-Unis	 Caroline du Nord	1963-08-16
1584	100_mètres_papillon	Femme	50	66.1		 Pays-Bas	 Soestduinen	1963-09-01
1585	100_mètres_papillon	Femme	50	65.1		 Pays-Bas	 Blackpool	1964-05-30
1586	100_mètres_papillon	Femme	50	64.7		 États-Unis	 Tokyo	1964-10-16
1587	100_mètres_papillon	Femme	50	64.5		 Pays-Bas	 Budapest	1964-08-14
1588	100_mètres_papillon	Femme	50	64.1		 États-Unis	 Los Angeles	1970-08-20
1589	100_mètres_papillon	Femme	50	63.9		 Japon	 Tokyo	1972-07-21
1590	100_mètres_papillon	Femme	50	63.8		 Hongrie	 Munich	1972-08-31
1591	100_mètres_papillon	Femme	50	63.34		 Japon	 Munich	1972-09-01
1592	100_mètres_papillon	Femme	50	63.05	15.0	 Allemagne de l'Est	 Berlin	1973-04-14
1593	100_mètres_papillon	Femme	50	62.31	15.0	 Allemagne de l'Est	 Berlin	1973-07-14
1594	100_mètres_papillon	Femme	50	62.09		 Allemagne de l'Est	 Vienne	1974-08-21
1595	100_mètres_papillon	Femme	50	61.99		 Allemagne de l'Est	 Vienne	1974-08-22
1596	100_mètres_papillon	Femme	50	61.88		 Allemagne de l'Est	 Concord	1974-09-01
1597	100_mètres_papillon	Femme	50	61.33	17.0	 Allemagne de l'Est	 Wittenberg	1975-06-09
1598	100_mètres_papillon	Femme	50	61.24	17.0	 Allemagne de l'Est	 Cali	1975-07-24
1599	100_mètres_papillon	Femme	50	60.13	18.0	 Allemagne de l'Est	 Berlin-Est	1976-06-04
1600	100_mètres_papillon	Femme	50	60.13	18.0	 Allemagne de l'Est	 Montréal	1976-07-22
1601	100_mètres_papillon	Femme	50	59.78		 Allemagne de l'Est	 Berlin-Est	1977-08-28
1602	100_mètres_papillon	Femme	50	59.46	17.0	 Allemagne de l'Est	 Berlin-Est	1978-07-03
1603	100_mètres_papillon	Femme	50	59.26	16.0	 États-Unis	 Austin	1980-04-11
